,index,pnl,pnl_long,tvr,long_num,short_num,long_pos,short_pos
0,2021-01-04,,,,0,0,0.0,0.0
1,2021-01-05,-0.0005216676541716849,-0.001265704325512249,1.0,2001,2000,1.0,-1.0000000000000002
2,2021-01-06,0.002577146546500083,0.0019242113517565686,0.701626824903328,2001,2000,1.0,-0.9999999999999999
3,2021-01-07,-0.0019182409563336684,0.00025890754359025533,0.6420756886127499,2002,2001,1.0,-1.0000000000000002
4,2021-01-08,0.0002895151544308625,-0.0019469122315834955,0.6501317382915337,2003,2002,1.0,-1.0
5,2021-01-11,-0.003649190939176169,-0.00393158709529574,0.6537686960115534,2005,2004,1.0,-1.0
6,2021-01-12,0.0013378789244517329,0.0019180143987186926,0.5781088163132455,2006,2005,1.0,-1.0
7,2021-01-13,-0.005992716104245281,-0.005988714732234661,0.5603243168062628,2008,2007,1.0,-1.0
8,2021-01-14,-0.0005573478008212048,-0.0034797161779022323,0.605030865504828,2010,2009,1.0,-1.0
9,2021-01-15,0.0037865506082469125,0.002505442266608888,0.6097749072531481,2012,2011,0.9999999999999999,-1.0
10,2021-01-18,0.0016793047939056768,0.002991981969771077,0.6958146103873045,2012,2011,1.0,-0.9999999999999999
11,2021-01-19,-0.0021255735897980988,-0.004266682021869206,0.589026447027903,2014,2013,1.0,-0.9999999999999999
12,2021-01-20,0.00322807435224192,0.003631420890389851,0.6507933282780517,2015,2014,1.0,-0.9999999999999999
13,2021-01-21,0.00205013841505373,0.0018637885774568357,0.6483022885600099,2016,2015,1.0,-1.0
14,2021-01-22,-0.0024989195330773644,-0.0022666839321098635,0.6625617479828716,2016,2015,1.0,-1.0
15,2021-01-25,0.000745078566438716,0.001635680355720386,0.6183080410019803,2017,2016,1.0,-0.9999999999999999
16,2021-01-26,-0.0005586706750270259,-0.001679026876009862,0.6425418918107872,2019,2018,1.0,-1.0
17,2021-01-27,0.0010520631423907006,6.368204495870236e-05,0.6389828534118662,2019,2018,0.9999999999999998,-1.0
18,2021-01-28,0.0001257878383008038,-0.0011699895713109458,0.6226019350332156,2019,2018,1.0,-1.0
